day,obs_rain,wrf_rain
02-11-12,29.0,3.52
03-11-12,0.0,0.0
04-11-12,,3.09
05-11-12,77.0,1.67
06-11-12,0.0,0.14
07-11-12,0.0,2.3
08-11-12,0.0,4.61
09-11-12,,3.14
10-11-12,0.0,0.2
11-11-12,7.0,0.0
12-11-12,,0.0
13-11-12,0.0,0.04
14-11-12,0.0,0.0
15-11-12,0.0,0.03
16-11-12,35.0,1.9
17-11-12,0.0,0.0
18-11-12,0.0,0.0
19-11-12,5.0,0.0
20-11-12,0.0,0.0
21-11-12,0.0,0.0
22-11-12,0.0,0.7
23-11-12,,0.0
24-11-12,0.0,0.0
25-11-12,0.0,0.0
26-11-12,0.9,0.0
27-11-12,0.0,0.0
28-11-12,0.0,3.3
29-11-12,13.0,0.22
30-11-12,0.0,0.89
01-12-12,7.0,0.59
01-12-12,1.0,0.59
02-12-12,,1.02
03-12-12,,11.59
04-12-12,,1.42
05-12-12,0.0,1.74
06-12-12,6.0,3.77
07-12-12,0.2,0.0
08-12-12,0.0,0.04
09-12-12,0.0,0.0
10-12-12,0.0,0.0
11-12-12,0.0,3.53
12-12-12,0.0,0.0
13-12-12,0.0,0.0
14-12-12,26.0,0.0
15-12-12,,0.0
16-12-12,0.9,2.78
17-12-12,,1.32
18-12-12,7.0,0.0
19-12-12,0.0,0.0
20-12-12,20.0,0.0
21-12-12,0.0,0.0
22-12-12,,0.81
23-12-12,,3.54
24-12-12,0.0,0.0
25-12-12,,1.72
26-12-12,1.0,1.34
27-12-12,0.0,4.16
28-12-12,0.0,3.59
29-12-12,,2.85
30-12-12,0.0,1.42
31-12-12,0.0,0.0
01-01-13,44.0,0.0
01-01-13,44.0,1.27
02-01-13,0.0,0.05
03-01-13,0.0,2.48
04-01-13,0.1,0.15
05-01-13,0.0,0.0
06-01-13,7.0,0.5
07-01-13,0.0,0.0
08-01-13,0.0,2.19
09-01-13,2.0,3.8
10-01-13,23.0,0.03
11-01-13,1.0,1.61
12-01-13,,0.0
13-01-13,0.0,0.0
14-01-13,0.0,0.0
15-01-13,0.0,0.09
16-01-13,0.0,0.19
17-01-13,0.0,0.53
18-01-13,0.0,0.0
19-01-13,0.0,0.0
20-01-13,0.0,0.0
21-01-13,0.0,0.0
22-01-13,0.0,0.0
23-01-13,0.0,0.0
24-01-13,0.0,0.0
25-01-13,0.0,0.0
26-01-13,0.0,0.0
27-01-13,0.0,0.0
28-01-13,0.2,1.48
29-01-13,0.0,4.15
29-01-13,0.0,4.15
30-01-13,0.0,9.26
30-01-13,0.0,9.26
31-01-13,,5.82
31-01-13,,5.82
01-02-13,0.0,2.15
01-02-13,0.0,2.15
02-02-13,8.0,3.41
03-02-13,0.0,0.0
04-02-13,0.0,0.14
05-02-13,0.0,0.0
06-02-13,0.0,0.0
07-02-13,0.0,0.0
08-02-13,0.0,0.0
09-02-13,0.0,0.0
10-02-13,0.0,0.0
11-02-13,0.0,0.0
12-02-13,0.0,0.0
13-02-13,0.0,1.23
14-02-13,10.0,3.02
15-02-13,1.0,0.0
16-02-13,0.0,0.0
17-02-13,0.0,0.0
18-02-13,0.0,0.0
19-02-13,0.0,0.0
20-02-13,0.0,1.69
21-02-13,43.0,0.77
22-02-13,3.0,0.0
23-02-13,0.0,0.0
24-02-13,0.0,0.0
25-02-13,0.0,0.0
26-02-13,0.0,0.0
27-02-13,0.0,0.0
28-02-13,0.0,0.0
01-03-13,0.0,0.0
02-03-13,,0.0
03-03-13,,0.0
04-03-13,,0.0
05-03-13,,0.0
06-03-13,0.0,0.0
07-03-13,0.0,1.98
08-03-13,,3.77
09-03-13,,0.0
10-03-13,0.0,0.0
11-03-13,0.1,2.17
12-03-13,,1.63
13-03-13,0.2,0.74
14-03-13,28.0,2.18
15-03-13,31.0,0.79
16-03-13,0.0,0.0
17-03-13,,0.08
18-03-13,0.0,0.02
